doy,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7,temp_7.5,temp_8,temp_8.5,temp_9,temp_9.5,temp_10,temp_10.5,temp_11,temp_11.5,temp_12,temp_12.5,temp_13,temp_13.5,temp_14,temp_14.5,temp_15,temp_15.5,temp_16,temp_16.5,temp_17,temp_17.5,temp_18,temp_18.5,temp_19,temp_19.5,temp_20,temp_20.5,temp_21,temp_21.5,temp_22,temp_22.5,temp_23,temp_23.5,temp_24,temp_24.5,temp_25,temp_25.5,site_id
162,18.124711990356445,18.01282877799792,17.889319101969402,17.750626417306755,17.588111510643593,17.396129534794735,17.16603724161784,16.841409096351036,16.396901913178272,15.822924956297262,15.122276330605532,14.344138096540402,13.532471192188751,12.718500993190668,11.921203246483437,11.15173385082147,10.421467634347769,9.73741382207626,9.103010189838898,8.524154394100874,8.007779096945738,7.5575158045842095,7.170992007622352,6.841708672352326,6.561805945176345,6.32356509184226,6.1201539773207445,5.945794570140349,5.795594533284505,5.665419541872465,5.551842322716346,5.452091632745205,5.36415295723157,5.285968438172952,5.216349992996607,5.153987701122578,5.0982142717410355,5.048096986917349,5.003572231683975,4.963335171723977,4.9276562959719925,4.895539491604536,4.867327763484075,4.842343684954521,4.820858221787673,4.802009313534468,4.786044866610796,4.772247693477532,4.7609758499341135,4.7512173897180805,4.743322775914119,4.7368011474609375,107072210
163,18.358729313581417,18.2416132413424,18.11179104829446,17.9662437194433,17.796414301945614,17.597405653733475,17.356020756256886,17.02089938139304,16.562871419466457,15.97161701398018,15.242693778796074,14.42933309995211,13.583913191770895,12.743811460641714,11.92838314252022,11.148035880846855,10.41269578689184,9.727659531128712,9.095569965166924,8.521294887249287,8.0102704732846,7.564971728202624,7.185124054933206,6.860372274349897,6.583643791003105,6.347509384155273,6.145785429538825,5.972332110771766,5.82220886915158,5.692813799931453,5.579559998634534,5.479784672076885,5.391208257430639,5.312320489149827,5.242621947557498,5.179286064245762,5.123012041434263,5.0718111380552635,5.026094962389041,4.984585762023926,4.947616344843155,4.914538090045635,4.884700298309326,4.858679111187275,4.8352084037585135,4.814855807866806,4.797079746539776,4.7817242206671295,4.768407919468024,4.757119386624067,4.747628994477101,4.739677441425813,107072210
164,18.63732768327762,18.51825733673878,18.386428074958996,18.23735124636919,18.06403871682974,17.8592649606558,17.608652897370167,17.262952951284554,16.79010836283366,16.176464080810547,15.418120482029058,14.56748602940486,13.68371295928955,12.80935409741524,11.967170055095966,11.168891454354311,10.42467035391392,9.737812567979862,9.108275303473839,8.538410871456831,8.031862356723883,7.589952126527444,7.209349497770652,6.88356132996388,6.6051178100781565,6.366778813875639,6.16214982057229,5.985786596934001,5.833056914500701,5.700316600310496,5.583909768324632,5.4815209951156225,5.390578135465964,5.310496415847387,5.2385358688158865,5.174594585712139,5.1169615036402,5.0653635905339165,5.019249806037316,4.978338559468587,4.941844341082451,4.909152116530981,4.880435161101512,4.854707522270007,4.832641259217874,4.813450336456299,4.796944764944223,4.78301512889373,4.771326358501728,4.761682767134446,4.753826716007331,4.747589074648344,107072210
165,18.8877138480162,18.769403115296974,18.636298790956154,18.48658324510623,18.310073436834873,18.09946969839243,17.84708531697591,17.495584952525604,17.013521463443073,16.38059068337465,15.599151391249437,14.719070605742626,13.804378533974672,12.90122198447203,12.034912036015438,11.21872625595484,10.462691062535995,9.768637131421993,9.13467015975561,8.561846549694355,8.053335788922432,7.6100490887959795,7.2282664225651665,6.901235727163462,6.6213974708165875,6.381584081894312,6.176155982873379,5.998795264806503,5.845559107951629,5.7117001093350925,5.594467004140218,5.491517776098007,5.400069261208559,5.319097384428367,5.246874870398106,5.182344717857165,5.1249037644802,5.073321745945857,5.027480651170779,4.986667266258826,4.950828857910939,4.9194649549630975,4.891369416163518,4.867023052313389,4.845911588424292,4.8274988149985285,4.811655717018323,4.798077326554519,4.786774720901098,4.7772628955352,4.769524879944631,4.763202557196984,107072210
166,18.982146385388496,18.87366549173991,18.752180466285118,18.613588944459572,18.452925217457306,18.258599207951473,18.022526838840584,17.691977329743214,17.22530907850999,16.598682965987766,15.81283706273788,14.916657985785069,13.981099348801832,13.055789556258764,12.165773856334198,11.32607599405142,10.548653712639442,9.83594907858433,9.185849727728428,8.599215373014792,8.079192247146215,7.626642728463198,7.237544744442671,6.904710378402319,6.621935037466196,6.3791171709696455,6.1704463469676485,5.991082961742695,5.83543158800174,5.6997731526692705,5.581341339991643,5.477102952125745,5.384626999879495,5.302803650880471,5.22994205279228,5.164687437888904,5.107207188239465,5.055597024086194,5.010329649998591,4.969818799923628,4.933825994149233,4.901661383800017,4.873473570897029,4.848382900922727,4.826781052809495,4.807860142145401,4.79158649689112,4.77802308400472,4.766249033120962,4.756655167310666,4.748497645060222,4.74201111915784,107072210
167,19.01491622435741,18.91351225437262,18.79950420673077,18.669487023964905,18.518125362885304,18.334116666744915,18.107865969340008,17.791632309938088,17.338057273473495,16.71405567267002,15.923539895277758,15.018485215994028,14.073309115874462,13.137523675576235,12.235960055620243,11.385494427803236,10.5987718410981,9.878616051796156,9.222806881635616,8.631910739800869,8.10889604764107,7.654403515351125,7.264197655213185,6.930875240228115,6.646267854250395,6.402786389375344,6.193886439005534,6.014022350311279,5.858476223089756,5.72326415624374,5.605077743530273,5.501217255225549,5.409504254659017,5.328187795785757,5.255859375,5.191375267811311,5.133802487299993,5.082372738764836,5.036915094424517,4.996486468192859,4.96039699896788,4.9282684692969685,4.900029145754301,4.875286065615141,4.854095960274721,4.835241036537366,4.819384208092322,4.805642886039538,4.794029431465344,4.784250418345134,4.776194168971135,4.769666952964587,107072210
168,19.09570936056284,18.99513173714662,18.882230807573368,18.751383390182102,18.600010089385204,18.41616691687168,18.189260776226337,17.87600152920454,17.425698647132286,16.799621019607937,15.991324742635092,15.061972031226524,14.094357857337364,13.14173759558262,12.228959768246382,11.371587973374586,10.58145754153912,9.861212999392778,9.208122522403032,8.62180355267647,8.104194237635685,7.655022547795222,7.269488725906763,6.939928115942539,6.658085517394237,6.416404149471185,6.20845471895658,6.028854553516094,5.873061094528589,5.737244887229724,5.618218752054068,5.513371504270113,5.420587466313289,5.338162544446114,5.264722542885022,5.199152225103134,5.140641212463379,5.088717668484419,5.041999939160469,5.00044477902926,4.964011461306841,4.931450146895188,4.902987088912573,4.877428849538167,4.856101353963216,4.837031670105763,4.821294698959742,4.807372851249499,4.796084086100261,4.785991546435234,4.777936336321709,4.771054964799148,107072210
169,19.19818939306797,19.102398065420296,18.992683899708283,18.86756816277137,18.718270717523037,18.54017294370211,18.319526721269657,18.008864916287937,17.559415279290615,16.933225044837364,16.116010470268055,15.170389053149101,14.187248572325094,13.221197397280962,12.296795551593487,11.429338015042818,10.630970918215239,9.905161380767822,9.248952987866524,8.661251129248203,8.142957479525835,7.692945504799868,7.306191676702255,6.975274526155912,6.692218377039983,6.449591477711995,6.240916117643699,6.060711237100454,5.904369378701235,5.768029555296287,5.648481197846242,5.543094317118327,5.449738172384409,5.36669564858461,5.29258271975395,5.226276923448611,5.166862120995154,5.11358642578125,5.06582881242801,5.023447733659011,4.985234248332488,4.9514619631645,4.921538108434433,4.89540617282574,4.872541195307022,4.852799978011694,4.83570008400159,4.821331036396516,4.809282376216008,4.79922831364167,4.790979556548289,4.784347778711563,107072210
170,19.38613001505534,19.296995774293556,19.194709239861904,19.075050158378406,18.933920860290527,18.76053572923709,18.54541475344927,18.237472094022312,17.786072779924442,17.148269457694813,16.315126150082317,15.346433932964619,14.343733469645182,13.361199476780035,12.421427628932856,11.53878238873604,10.725073520953838,9.984615937257425,9.315374997945932,8.716449236258482,8.188610920539269,7.730707351978008,7.3376670861855535,7.001864983485295,6.715071091285119,6.469618870661809,6.258838885869736,6.077097782721887,5.919663832737849,5.782576255309276,5.662546329009227,5.556886624067258,5.463422653002617,5.380405315986047,5.306426561795748,5.240346517318335,5.181237306350317,5.128339449564616,5.0810286204020185,5.038787768437312,5.001295908903464,4.968306394723745,4.93944772084554,4.914337427188189,4.89224579395392,4.873487484760774,4.857552797366411,4.8441111613542605,4.8331241729931955,4.8242590977595405,4.817169091640374,4.8116433926117725,107072210
171,19.5645201756404,19.477390656104454,19.376005123823116,19.258172548734226,19.118253781245304,18.94498194181002,18.728781504508778,18.41677871117225,17.95518510769575,17.30352020263672,16.448102266360554,15.453899628076798,14.426397739312588,13.420238641592173,12.459132561316856,11.559881063608023,10.734678317338993,9.987070291470259,9.313795285347181,8.71301279312525,8.184799487774189,7.72746065335396,7.335430133037078,7.000767365480081,6.7151354031685075,6.4708566176585665,6.261259947067652,6.080696888459035,5.924424208127535,5.7884835585569725,5.669600425622402,5.565101158924592,5.472821186750363,5.391014209160438,5.318269497308975,5.25392326941857,5.1966459567730245,5.145877177898701,5.100057039505396,5.059195555173433,5.022871469840025,4.990424571893154,4.961918451847175,4.937069012568547,4.9155934773958645,4.896678643348889,4.880594106820913,4.866925166203425,4.855281169597919,4.84561885931553,4.837482146727733,4.831001281738281,107072210
172,19.738574272547012,19.652763904669346,19.554244970664,19.437342448112293,19.297343547527607,19.124118022429638,18.906077629480606,18.591014470809544,18.12280415265988,17.457519213358562,16.57686668787247,15.558952502715282,14.513751103327824,13.491595659500513,12.513977442032251,11.59917540427966,10.763884691091684,10.011296626849052,9.335930726467035,8.73453390903962,8.206332328992012,7.749018180064666,7.356724176651392,7.021513131948618,6.735118205730732,6.489894683544453,6.279179634192051,6.097333981440618,5.939639336023575,5.802173162117983,5.681698175577017,5.575573053115454,5.481656661400428,5.398460852794158,5.324565422840608,5.258343464288956,5.199491830972525,5.146485047462659,5.09994746477176,5.057728339464236,5.020470680334629,4.986986808287791,4.957046068631685,4.9308414826026326,4.907415597866743,4.8872061876150275,4.869146848336245,4.853993978255835,4.840764803764148,4.829952117724297,4.82080521950355,4.8135289290012455,107072210
173,19.94449456532796,19.8597995806963,19.761226849678234,19.644185408567772,19.50373957707332,19.329406493749374,19.107043706453762,18.787271255101913,18.305656482011845,17.616543769836426,16.704334552471455,15.656940068954077,14.589676001133062,13.548882068731846,12.554627296252129,11.626046523069723,10.780434620686066,10.019425832308256,9.337243874867758,8.73129068276821,8.20073459087274,7.742486917055571,7.35002011519212,7.015000502268474,6.728939178662422,6.4840719149662895,6.273695762340839,6.092182122744047,5.934841901828081,5.797783423692752,5.677793502807617,5.57224789643899,5.479017685621213,5.396380656804794,5.3232448528974485,5.258047287280743,5.200794733487642,5.1491283147762985,5.103670951647636,5.062864413628211,5.026803909203945,4.99435786711864,4.966270067752936,4.941024988125532,4.919526564769256,4.9006913013947315,4.884733945895464,4.871263210590069,4.859944050128643,4.850655237833659,4.8429700289017115,4.8367977020068045,107072210
174,20.14278372740134,20.05640829526461,19.95731554275904,19.83973889473157,19.69692751077505,19.519766073960525,19.293442016992813,18.966972057635967,18.470701119838616,17.754736435719025,16.804072184440418,15.72690088321001,14.64353360885229,13.59194237146622,12.590318557543632,11.659665890229054,10.813635801657652,10.05065959539169,9.365613240462084,8.75734005218897,8.225353974562426,7.766152626428848,7.372770822965181,7.036589341285901,6.748975717104399,6.502185723720452,6.289630376375639,6.10580877157358,5.946131437252729,5.806770703731439,5.6845538799579325,5.576883303813445,5.481648383996426,5.397136834951548,5.321956915733142,5.255099773406982,5.1959656690939875,5.143252458327856,5.0966404768136835,5.055282384921343,5.017846180842473,4.985222192911001,4.955880311819223,4.930385931944236,4.90804060911521,4.889004267179049,4.872523857997014,4.858485784286108,4.846785227457683,4.836976736019819,4.829053450853396,4.822685461777907,107072210
175,20.32830140529535,20.241341370802658,20.140269450652294,20.021265078813602,19.87703729287172,19.697908401489258,19.468536499219063,19.135638750516453,18.620406542068874,17.86926073905749,16.869549873547676,15.752158702948154,14.647632990127954,13.583834868211012,12.577556683466984,11.651239150609726,10.812212210435133,10.05630716910729,9.378469687241774,8.776700753432054,8.249658168890537,7.7936569971916,7.402028805170303,7.066580882439246,6.779048772958609,6.531932696318015,6.318777769039839,6.13415048061273,5.973497635278946,5.833023181328406,5.709585788922432,5.600616821875939,5.504028760469877,5.418124859149639,5.341522864806346,5.273086914649377,5.211876441270877,5.157442398560353,5.10874814253587,5.065377247639192,5.026957695300762,4.992426639948135,4.962133982242682,4.9351301560035115,4.9114664395650225,4.890673478444417,4.872479243156238,4.856883941552578,4.843670380421174,4.832587572244497,4.823317711169903,4.815747468899458,107072210
176,20.490751853355995,20.405122708051632,20.30481871580466,20.186151455610226,20.04212355002379,19.863026643410706,19.634241519830166,19.307308783897987,18.795317405309433,18.03739811823918,17.005756793878017,15.841969954661835,14.702017368414463,13.614623436560997,12.595934843405699,11.665232022603353,10.824791260254688,10.068771667969532,9.391647607852251,8.79131886897943,8.266178155556704,7.812064513182029,7.422006044632349,7.087654749552409,6.800757933885623,6.553898028838328,6.340700711959448,6.155800379239595,5.994706887465257,5.853681368705554,5.729634639544365,5.620039499722994,5.522839876321646,5.436362083141621,5.35923851453341,5.290603552109156,5.229446129921155,5.17473580287053,5.125517930739965,5.08184274037679,5.042882699232835,5.008133631486159,4.97797338779156,4.9506857456305084,4.927619530604436,4.907015861609043,4.889922753358499,4.875178165924855,4.863094293154203,4.852737952501346,4.844380611028427,4.837587650005634,107072210
177,20.65892840654422,20.575947932707958,20.47908562880296,20.36418494200095,20.224210005540115,20.04975944910294,19.82493977668958,19.500842607938328,18.995056494688377,18.231900092882988,17.175648835989143,15.969923288394243,14.797202770526592,13.68867658957457,12.65502083607209,11.712298124264448,10.861709985977564,10.097012434250269,9.412007698645958,8.804464596968431,8.273668215825008,7.815896303225786,7.423746708111885,7.088282634050418,6.800874820122352,6.553914705912272,6.340917220482459,6.156434743832319,5.995911500392816,5.8555630048116045,5.732916098374587,5.624869432204809,5.529007471524752,5.443861239995712,5.367967617817414,5.3007504023038425,5.240542313991448,5.186616384066069,5.138563033861992,5.095075802925305,5.057139567839793,5.022720092382187,4.9925845097272825,4.965750437516433,4.9424958106799,4.922572527176294,4.9054442919217625,4.890887651688013,4.87843457246438,4.868249783149133,4.859760149931296,4.853124312865428,107072210
178,20.788442513881584,20.7099122267503,20.61787835145608,20.508021966004982,20.37589664948292,20.212322088388298,20.000674712352264,19.699836388612404,19.22005149645683,18.474378561362244,17.41087020971836,16.175091352218235,14.976115373464731,13.847210028232672,12.79390007410294,11.829429284120218,10.956971718714787,10.172959682268974,9.472176197247627,8.8520768116682,8.311694218562199,7.846860812260554,7.449485032986372,7.110078554887038,6.819665260804006,6.570428848266602,6.355732025244297,6.169988326537303,6.008525212605794,5.867470631232629,5.743644310877873,5.634572713803022,5.5390191078186035,5.453877094464424,5.377835750579834,5.309897239391621,5.249475417993008,5.195218611986209,5.146753763541197,5.103917782123272,5.0658626189598674,5.032616994319818,5.003133627084585,4.977153680263421,4.954077231578338,4.93440371293288,4.917129272069687,4.90313501847096,4.891014575958252,4.881134302188189,4.872939195388403,4.866408641521748,107072210
179,20.765852610270183,20.695802786411384,20.61395200093587,20.518335048968975,20.400121786655525,20.25497705508501,20.066559131328876,19.79101694547213,19.35093745207175,18.64642893962371,17.601057248237804,16.36106943472838,15.151021908491085,14.005670547485352,12.92859823275835,11.93543172493959,11.035439601311317,10.22968941468459,9.513505250979692,8.882804442674686,8.334882589486929,7.864269305498172,7.462262557103084,7.119191145285582,6.825933896578276,6.574487673930633,6.35804863465138,6.170921435722938,6.0083639071537895,5.866453134096586,5.7419711993290825,5.632304888505202,5.5353390742570925,5.4495152326730585,5.373938633845403,5.306375479086851,5.245971447382217,5.193042559501452,5.146543466127836,5.104595930148394,5.0676123423454085,5.034648614052014,5.005450615516076,4.980638320629414,4.958486520327055,4.940456659365923,4.923892277937669,4.910318227914663,4.898251142257299,4.888533469958183,4.880296890552227,4.873728373111823,107072210
180,20.676058451334637,20.6112914452186,20.53650044172238,20.44544953566331,20.334502635857998,20.19869858179337,20.02524278102777,19.774482678144405,19.378062199323605,18.71979075211745,17.705733152536247,16.4734740624061,15.2569856154613,14.102122698074732,13.013992578555376,12.008037762764173,11.096506241040352,10.282275603367733,9.560327884478447,8.926123631306183,8.376355586907803,7.904895134461232,7.502752389663305,7.159980810605562,6.8671387892503,6.615995138119429,6.3996483729435845,6.2123876473842525,6.0494836415999975,5.907029530940911,5.781820786304963,5.67125328993186,5.573216413840269,5.48599666204208,5.408193722749368,5.338654420314691,5.276421167911628,5.22069517771403,5.170921325683594,5.12667510448358,5.087261994679769,5.051969956129025,5.021387809362167,4.993631252875695,4.969748301383777,4.948210251636994,4.929971071390005,4.913862093901023,4.900365315950834,4.888793957539094,4.8792727788289385,4.871424711667574,107072210
181,20.620558958787186,20.561853604438976,20.49231661283053,20.40836309775328,20.308373524592472,20.18230271950746,20.020005788558567,19.785480841612205,19.407212232932068,18.767416685055462,17.777978383577786,16.554972477448292,15.3212920213357,14.154020260541866,13.060945951021635,12.053862180465307,11.142531370505308,10.32784163646209,9.603972227145464,8.966885016514706,8.41415371038975,7.940123716990153,7.535956064860026,7.191612573770376,6.897483336619842,6.645251078483386,6.427995156019162,6.239993009811792,6.076498141655555,5.933586695255378,5.808037904592661,5.697234055934808,5.599054593306321,5.511777816674648,5.433998046777187,5.364556911664131,5.302493217663887,5.247004533425356,5.1974179194523735,5.1531644478822365,5.113762500958565,5.079005657098232,5.048179491972312,5.021300254723965,4.997798956357515,4.977953531803229,4.960416243626521,4.9460517932207155,4.933594581408379,4.9238229776040106,4.915603099725185,4.909383272513365,107072210
182,20.66600603935046,20.605296208308292,20.534253095969177,20.44780711638622,20.342232141739284,20.215379372621193,20.05125260964418,19.819743034167168,19.446939077132786,18.810955927922176,17.817732224097618,16.577605809920872,15.327921549479166,14.14553930820563,13.04751765422332,12.040568938622108,11.13167413075765,10.3204868267744,9.600207683367607,8.965964464040903,8.414907907828306,7.941665404882187,7.537702792730087,7.193215859241975,6.898838544503237,6.646457060789451,6.4292491643856735,6.241494765648475,6.078403790791829,5.93599439278627,5.810993903722519,5.7007455214475975,5.603103955586751,5.516331501496144,5.439011121407534,5.369975823622483,5.308255831400554,5.253041340754582,5.2038637307974005,5.159970051203018,5.121093896719126,5.086163019522642,5.055247575808794,5.027951717376709,5.003818548642672,4.9826801128876514,4.964326528402475,4.948442104535225,4.935019603142371,4.923698694278032,4.914323293245756,4.906672086471167,107072210
183,20.74412930317414,20.680774419735638,20.605631901667667,20.519759275974373,20.414542369353466,20.283364442678597,20.113865265479454,19.87650846823668,19.509076998783993,18.877431869506836,17.87412809714293,16.603511174519856,15.313772690601837,14.11305515582745,13.012530375749638,12.01034470093556,11.107884798294458,10.301807990440956,9.584872441414076,8.953739520830986,8.406291191394512,7.9361324188036795,7.5339586062309065,7.190086560371594,6.895625322293013,6.642862002054851,6.425187257620005,6.2369566208277,6.073390471629607,5.930502060132149,5.805015967442439,5.69428030649821,5.5961588346041164,5.508925584646372,5.431175305293157,5.361751947647486,5.29969510053977,5.244202320392315,5.19508914458446,5.150911196684226,5.11191753240732,5.077209815000876,5.046255356226212,5.018988731579903,4.9950850437849,4.974454182844895,4.956755210191775,4.941152902749868,4.928073296180139,4.916791854760586,4.9075637597304125,4.899925525371845,107072210
184,20.978964854509403,20.910149867718037,20.829586713741985,20.735089571048054,20.62131375532884,20.48009980030549,20.301466012612366,20.048285362048027,19.650842299828163,18.98429745894212,17.923242862407978,16.578412691752117,15.234418722299429,14.007400219257061,12.893672625223795,11.886454313229292,10.985591472723545,10.185970991085737,9.479306587806114,8.860677388998178,8.325550042665922,7.8659269626323995,7.472197422614465,7.135013005672357,6.845943646553235,6.597634156545003,6.3836960181211815,6.198641838171543,6.038452099531125,5.898662016941951,5.77706440901145,5.6689904775374975,5.574024151533078,5.489025531670986,5.412827614026192,5.34581705240103,5.284773520934276,5.230716228485107,5.182255537081987,5.138695924710005,5.100268070514385,5.065938692826491,5.035514684823843,5.008441570477608,4.985123695471348,4.964637438456218,4.946744466439272,4.9310365945864945,4.917667071024577,4.906179770445212,4.896555912800324,4.888476225046011,107072210
185,21.299898905631824,21.224232526925896,21.13633911426251,21.034854693290516,20.911202895335663,20.758249698541103,20.563534883352425,20.289504955976437,19.87193559988951,19.17950542156513,18.07633407299335,16.675295389615574,15.292357346950434,14.039663314819336,12.913955346131937,11.902863184611002,11.001617480547,10.20397714468149,9.501755531017597,8.888427245311249,8.357955247927935,7.902024049025315,7.511198863005027,7.176299461951623,6.88901643263988,6.642092166802822,6.429216458247258,6.244955564156557,6.084695155803974,5.944580640548315,5.822559931339362,5.714636692633996,5.618767726115691,5.533329939230894,5.457242586673835,5.38907283391708,5.327867593520727,5.272997293716822,5.224150021870931,5.1801682496682195,5.140799314547808,5.105954695970584,5.074872359251365,5.047300216479179,5.0233599833953075,5.0024046164292555,4.98452692765456,4.969229857126872,4.956267356872559,4.945410630641839,4.936231405307085,4.928804691021259,107072210
186,21.569554597903522,21.49654637850248,21.411491027245155,21.310046538328514,21.187277011382275,21.035744031270344,20.839094504331932,20.561719503158177,20.138956950261043,19.44070031092717,18.308755116584972,16.860590152251415,15.444279841887646,14.172107231922638,13.028780863835262,11.999786743750938,11.081684797238081,10.270432252150316,9.55769112171271,8.93554040713188,8.397590209276249,7.935509950686724,7.5397647221883135,7.201004138359656,6.910722157894036,6.661473934467022,6.4467911475744,6.261104253622202,6.099686781565349,5.958602391756498,5.834630073645176,5.7251723974179,5.628142442458715,5.541852645384959,5.46492537474021,5.3962207574110765,5.334788236862574,5.279827655890049,5.230662015768198,5.186714869279128,5.147653763110821,5.112868895897498,5.081974934308957,5.054594480074369,5.030748135004288,5.009961776244334,4.992059842134133,4.976287218240591,4.962958910526374,4.951366436787141,4.941761603722205,4.93374725488516,107072210
187,21.793465736584785,21.72771808428642,21.647615359379696,21.550978073706993,21.432948088034607,21.28166795388246,21.083540891989685,20.801701130011143,20.36548003172263,19.641891210507122,18.460954446059006,16.956429946116913,15.508861028231108,14.223080855149488,13.06867851355137,12.026701218042618,11.09661131638747,10.277062244904346,9.559647388947315,8.934868225684532,8.395103038885654,7.931533495585124,7.534479556939541,7.19450131440774,6.90308559857882,6.6528239739246855,6.437269259721805,6.250834489480043,6.088750093411177,5.947033588702862,5.822431063040709,5.712328702975542,5.614635406396328,5.527667339031513,5.450054119794797,5.380665338956392,5.318558778518286,5.263409932454427,5.2141319543887406,5.16998474414532,5.130270750094683,5.095119598584297,5.063409560765976,5.036113029871231,5.011341315049392,4.99022066898835,4.97125350511991,4.955343857789651,4.941522023616693,4.929990144876333,4.92021971482497,4.912251191261487,107072210
188,21.872901231814655,21.813971641736153,21.742087486462715,21.655776708553997,21.54796854654948,21.410492138984875,21.22540752704327,20.956644816276356,20.53289183592185,19.813482651343712,18.617214374053173,17.08148142007681,15.61034178122496,14.30384748409956,13.127793776683319,12.065384718088003,11.119975701356546,10.291748389219626,9.570992225255722,8.945768955426338,8.40662415822347,7.943897235087859,7.547524329943535,7.207927801670173,6.916646994077242,6.666395737574651,6.450819895817683,6.264370722648425,6.102276007334392,5.96053740917108,5.835889241634271,5.725714646852934,5.627924845768855,5.540841921781882,5.463099467448699,5.393570117461375,5.3316874504089355,5.276233770908454,5.226616578224378,5.181861192752153,5.142200885674892,5.106582115858029,5.074994441790459,5.04678079409477,5.022323669531406,5.000374402755346,4.9813977510501175,4.964676245664939,4.95027693724021,4.93799062875601,4.9276329920842095,4.91902835552509,107072210
189,21.982706461197292,21.9252194135617,21.855835694533127,21.770777286627354,21.665211115127956,21.529540771093124,21.347748438517254,21.082959957611866,20.65669111105112,19.922113858736477,18.697846510471443,17.115399996439617,15.609301004654322,14.28275660979442,13.098210603762896,12.034409449650692,11.090745583558695,10.265882663237743,9.549448074438633,8.928329198788374,8.392275834694887,7.931524142240867,7.536259247706487,7.197253814110389,6.906348008375901,6.656447288317558,6.441286356021196,6.255337971907395,6.093817649743496,5.952702962435209,5.828707963992388,5.719205575111585,5.622105207198706,5.535731425652137,5.458722236828926,5.38995361328125,5.328486479245699,5.274196808154766,5.225148139855801,5.181934906886174,5.142948627471924,5.1087559797824955,5.077987793164375,5.05093852067605,5.026932068360158,5.005975955571884,4.987833096430852,4.97196427369729,4.958603602189284,4.946878127562694,4.9371819496154785,4.929009547600379,107072210
190,22.054268763615536,22.001365172557342,21.937072460468,21.858268493261093,21.758596273568962,21.629756829677483,21.458287508059772,21.201003588162937,20.78506362132537,20.058335475432568,18.818048648345165,17.194753866929275,15.668530635344677,14.339921364417442,13.157334229885004,12.094406861525316,11.148911940745819,10.320680813911634,9.600504190493853,8.975560567317865,8.43587599045191,7.971730293371738,7.573234362479968,7.231196709168263,6.937505991030962,6.685083291469476,6.467657199272742,6.279669786110903,6.116285238510523,5.9734272834582205,5.847767157432361,5.73664961105738,5.63796915152134,5.550041712247408,5.471499504187168,5.401214514023218,5.338271031012902,5.282336821922889,5.231739264268142,5.186684999710474,5.146093759781275,5.109972134614602,5.077783181117131,5.049377392499875,5.024107688512558,5.001924918248103,4.982548102354392,4.96573456739768,4.951301807012314,4.939046260638115,4.928765211349878,4.92026948928833,107072210
191,22.130347080719776,22.07948308113294,22.017323518410706,21.94178405174842,21.845922763531025,21.721213658650715,21.552025525997845,21.29939690614358,20.88830057779948,20.163469510200695,18.92051259065286,17.274349530537922,15.726493590917343,14.386124488634941,13.193293278033916,12.121407215411846,11.17015356895251,10.339820861816406,9.61986549084003,8.995964686075846,8.457073505108173,7.9930315139966135,7.5939955955896625,7.251002947489421,6.956177442501753,6.702634713588616,6.484226018954546,6.295437812805176,6.131422483004057,5.9880685072678785,5.862014391483405,5.750582866179637,5.651655001518054,5.563540801023826,5.484868734310835,5.414508257156763,5.351513397999299,5.295085870302641,5.244548528622358,5.19932238260905,5.158910164466271,5.122882708525046,5.091008112980769,5.062739616785294,5.037968158721924,5.016479834532126,4.997559095040346,4.981279715513572,4.967506579863719,4.955782389029478,4.9459489186604815,4.937687690441425,107072210
192,22.201693314772385,22.15108778537848,22.090632854363857,22.016036302615436,21.923330013568584,21.80309672233386,21.640393819564427,21.400263077173477,21.004428227742512,20.289404208843525,19.04334985292875,17.395441202016976,15.842556170928173,14.492332874200283,13.282458794422638,12.191242340283516,11.222280795757587,10.377593199412027,9.646584547483004,9.014149995950552,8.468511801499586,7.999121763767341,7.5957584870167265,7.2491805125505495,6.951409841195131,6.695535354125194,6.475374661959135,6.2853426321958885,6.120493424244416,5.976617739750789,5.850271726265932,5.738718741979355,5.639801269922501,5.551803246522561,5.473336867797069,5.403260096525535,5.340685159732134,5.285211966587947,5.235257625579834,5.191142008854793,5.1514159593826685,5.116108515323737,5.084885792854505,5.057158225621933,5.033094870738494,5.011773292834942,4.993410721803323,4.9774747139368305,4.9640559905614605,4.952532841609075,4.94304834268032,4.935159181937193,107072210
193,22.307623447516026,22.25503628070538,22.190834289942032,22.11431708702674,22.017923110570663,21.892909221160107,21.72479429000463,21.47952246054625,21.07990411611704,20.36413349249424,19.095108692462627,17.409824958214394,15.837826313116611,14.474517235389122,13.256801751943735,12.163730743603828,11.196839039142315,10.355567222986465,9.628132049853985,8.999181649623774,8.456997651320238,7.990633988991762,7.58953037017431,7.244483091892341,6.94772124901796,6.6925447048285065,6.472920906849397,6.283340062850561,6.118876689519638,5.975314886142046,5.849201263525547,5.737793946877504,5.63893583493355,5.550914250887358,5.472345327719664,5.40209410740779,5.339873888553718,5.2836444072234325,5.233363518348107,5.188327764853453,5.147769879072141,5.111840235881316,5.079454886607635,5.051116955585969,5.025692890851926,5.00363138394478,4.984045701149182,4.967234366979355,4.952636241912842,4.939995080996782,4.929180108583891,4.920022878891382,107072210
