date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7
1989-11-21,0.0878373384475708,0.46346205472946167,0.9181734323501587,1.1306337118148804,1.1392823457717896,1.1874843835830688,1.2129541635513306,1.2854104042053223,1.300233006477356,1.3417575359344482,1.4941643476486206,1.5347334146499634,1.6243858337402344,1.6668450832366943,1.6910629272460938
1989-11-22,0.18510711193084717,0.5232638716697693,0.9769336581230164,1.3904980421066284,1.4080305099487305,1.4182929992675781,1.4543195962905884,1.4802545309066772,1.552694320678711,1.5834852457046509,1.6661715507507324,1.6784656047821045,1.7894306182861328,1.8101474046707153,1.8434842824935913
1989-11-23,0.2619929313659668,0.6092238426208496,1.0504403114318848,1.4744884967803955,1.6027140617370605,1.628362774848938,1.6345231533050537,1.703895926475525,1.7203004360198975,1.76456618309021,1.8112516403198242,1.83413565158844,1.9222034215927124,1.9316432476043701,1.9704923629760742
1989-11-24,0.31738024950027466,0.6777606010437012,1.107743263244629,1.5306453704833984,1.6336500644683838,1.6631680727005005,1.669416904449463,1.7549872398376465,1.7594224214553833,1.823831558227539,1.8791266679763794,1.879288911819458,1.982025384902954,1.9857532978057861,2.029113292694092
1989-11-25,0.1446293592453003,0.5148387551307678,0.8772478103637695,1.2688531875610352,1.5269447565078735,1.534055233001709,1.5897388458251953,1.5999113321304321,1.6087920665740967,1.6979503631591797,1.734629511833191,1.7893187999725342,1.8009706735610962,1.8451898097991943,1.8779187202453613
1989-11-26,0.0117415189743042,0.3524266481399536,0.7004459500312805,1.0146021842956543,1.2991687059402466,1.3314999341964722,1.3481972217559814,1.3890399932861328,1.4239039421081543,1.4908016920089722,1.5127171277999878,1.5130046606063843,1.553267478942871,1.6792240142822266,1.8598277568817139
1989-11-27,-0.22258639335632324,0.27670079469680786,0.689603865146637,0.9783244729042053,1.2067992687225342,1.3527547121047974,1.3528509140014648,1.3848848342895508,1.4044475555419922,1.423330307006836,1.4630426168441772,1.4711592197418213,1.5620945692062378,1.7469758987426758,1.9538205862045288
1989-11-28,0.5213034749031067,0.8723878860473633,1.2191460132598877,1.4225130081176758,1.4319361448287964,1.4460737705230713,1.4765781164169312,1.5080537796020508,1.5724635124206543,1.595216989517212,1.650048017501831,1.6679686307907104,1.6904619932174683,1.7165539264678955,1.8504719734191895
1989-11-29,0.7796527743339539,1.1300517320632935,1.4744575023651123,1.6956899166107178,1.792601466178894,1.8010700941085815,1.843639850616455,1.8581335544586182,1.8720563650131226,1.9310412406921387,1.9790693521499634,2.005725860595703,2.0099692344665527,2.0338871479034424,2.199436664581299
1989-11-30,0.4827665090560913,0.8188556432723999,1.2624778747558594,1.5071501731872559,1.6787774562835693,1.7387759685516357,1.7681829929351807,1.7757844924926758,1.81658935546875,1.8378400802612305,1.881364107131958,1.8971948623657227,1.8973864316940308,2.051013469696045,2.284923791885376
